transaction_id,timestamp,amount,merchant_category,card_present,country_code,hour_of_day,day_of_week,customer_id,merchant_id,num_prev_txn_1h,distance_from_home_km,is_anomaly
TXN0000088,2024-01-01 07:20:00,58.96,gas,False,US,8,0,3273,1012,1,10.9,0
TXN0008694,2024-01-31 04:30:00,87.68,retail,True,US,4,2,2499,1141,1,0.2,0
TXN0009731,2024-01-05 21:30:00,0.28,travel,False,RO,3,3,3088,1572,0,4518.7,1
TXN0009445,2024-02-02 19:05:00,62.59,online,True,US,19,4,2644,956,1,10.8,0
TXN0006753,2024-01-24 10:45:00,68.02,online,False,US,10,2,3932,1239,4,3.6,0
TXN0003501,2024-01-13 03:45:00,161.83,restaurant,False,US,4,5,2068,1756,2,5.2,0
TXN0002233,2024-01-08 18:05:00,221.27,retail,True,US,20,0,1285,600,4,19.3,0
TXN0002802,2024-01-10 17:30:00,94.55,grocery,True,US,19,2,1798,890,0,57.3,0
TXN0004423,2024-01-16 08:35:00,14.37,gas,True,US,9,1,4726,731,3,10.6,0
TXN0005662,2024-01-20 15:50:00,24.11,restaurant,True,CA,17,5,4406,1338,2,58.8,0
TXN0007169,2024-01-25 21:25:00,283.97,gas,False,US,23,3,2779,1487,3,15.5,0
TXN0008336,2024-01-29 22:40:00,134.27,online,True,US,22,0,2711,515,1,2.2,0
TXN0002147,2024-01-08 10:55:00,101.89,grocery,True,US,12,0,1279,1865,2,3.2,0
TXN0007968,2024-01-28 16:00:00,12.38,grocery,True,GB,16,6,1020,1595,0,10.5,0
TXN0006550,2024-01-23 17:50:00,33.34,retail,True,US,18,1,1993,725,0,27.4,0
TXN0007642,2024-01-27 12:50:00,6.7,grocery,True,US,13,5,4841,1183,3,3.9,0
TXN0006163,2024-01-22 09:35:00,18.67,online,True,US,10,0,2070,771,0,1.3,0
TXN0001494,2024-01-06 04:30:00,21.66,gas,False,US,5,5,4448,1899,1,10.3,0
TXN0007695,2024-01-27 17:15:00,103.41,grocery,True,GB,17,5,1006,153,1,22.3,0
TXN0007093,2024-01-25 15:05:00,17.18,online,False,US,16,3,4326,1064,2,0.9,0
TXN0001408,2024-01-05 21:20:00,32.77,gas,True,US,23,4,2872,1065,2,1.3,0
TXN0006690,2024-01-24 05:30:00,24.58,online,True,US,6,2,4993,1678,2,3.7,0
TXN0003400,2024-01-12 19:20:00,53.45,online,True,MX,19,4,3058,986,2,2.4,0
TXN0000108,2024-01-01 09:00:00,90.77,grocery,True,US,11,0,2704,1979,1,27.0,0
TXN0005635,2024-01-20 13:35:00,1.97,retail,True,US,13,5,3019,1563,0,0.6,0
TXN0008481,2024-01-30 10:45:00,37.15,grocery,True,US,12,1,3403,1045,2,11.9,0
TXN0006603,2024-01-23 22:15:00,43.27,restaurant,True,US,22,1,4995,821,2,21.5,0
TXN0001090,2024-01-04 18:50:00,16.19,retail,True,US,19,3,3813,458,1,15.3,0
TXN0005559,2024-01-20 07:15:00,6.61,online,True,US,8,5,1607,1608,4,1.4,0
TXN0009411,2024-02-02 16:15:00,54.4,grocery,False,US,16,4,4101,458,4,32.4,0
TXN0008142,2024-01-29 06:30:00,58.7,restaurant,True,US,7,0,3333,939,0,14.6,0
TXN0008663,2024-01-31 01:55:00,68.23,travel,True,CA,3,2,4004,483,0,6.4,0
TXN0006595,2024-01-23 21:35:00,17.65,restaurant,True,MX,23,1,4723,1139,3,7.7,0
TXN0000623,2024-01-03 03:55:00,15.74,restaurant,False,US,5,2,4815,113,5,8.2,0
TXN0006870,2024-01-24 20:30:00,29.22,grocery,True,US,22,2,3083,904,1,0.8,0
TXN0004813,2024-01-17 17:05:00,31.57,gas,True,US,18,2,4997,1893,1,8.6,0
TXN0006552,2024-01-23 18:00:00,24.29,grocery,True,US,18,1,2686,1340,1,2.6,0
TXN0007529,2024-01-27 03:25:00,260.47,travel,True,US,4,5,3822,1364,2,18.6,0
TXN0005795,2024-01-21 02:55:00,53.01,grocery,True,US,2,6,1548,1856,1,3.9,0
TXN0007436,2024-01-26 19:40:00,120.86,restaurant,False,US,21,4,4866,1487,1,4.9,0
TXN0004217,2024-01-15 15:25:00,58.73,retail,True,CA,16,0,3947,1202,0,1.3,0
TXN0005940,2024-01-21 15:00:00,3.64,retail,True,CA,15,6,2001,840,3,13.5,0
TXN0008500,2024-01-30 12:20:00,34.54,online,True,US,14,1,1680,348,1,8.4,0
TXN0006428,2024-01-23 07:40:00,147.02,grocery,False,US,8,1,4462,183,1,8.5,0
TXN0006826,2024-01-24 16:50:00,3.08,restaurant,True,US,16,2,1828,232,0,3.9,0
TXN0004130,2024-01-15 08:10:00,112.24,gas,True,US,8,0,3209,300,1,2.3,0
TXN0007801,2024-01-28 02:05:00,106.08,online,False,US,4,6,1084,604,1,18.9,0
TXN0007753,2024-01-27 22:05:00,32.59,retail,False,US,22,5,1462,722,3,17.4,0
TXN0004721,2024-01-17 09:25:00,11.16,retail,True,US,10,2,4395,610,1,3.7,0
TXN0001650,2024-01-06 17:30:00,18.03,travel,True,CA,17,5,2266,699,0,7.3,0
TXN0004140,2024-01-15 09:00:00,27.79,restaurant,False,US,10,0,4055,851,0,3.5,0
TXN0001617,2024-01-06 14:45:00,3.93,retail,True,CA,14,5,1881,921,1,22.2,0
TXN0002029,2024-01-08 01:05:00,18.66,retail,False,US,2,0,1211,1858,1,5.9,0
TXN0008517,2024-01-30 13:45:00,33.25,restaurant,True,US,14,1,1840,1951,3,2.1,0
TXN0004575,2024-01-16 21:15:00,51.17,grocery,True,US,23,1,3990,1584,3,2.2,0
TXN0003992,2024-01-14 20:40:00,22.97,grocery,False,US,21,6,3802,1864,5,7.3,0
TXN0007376,2024-01-26 14:40:00,9.23,travel,False,CA,14,4,3902,804,1,20.1,0
TXN0006149,2024-01-22 08:25:00,155.17,grocery,True,US,10,0,3122,1040,1,15.0,0
TXN0004908,2024-01-18 01:00:00,17.89,grocery,True,US,2,3,4307,380,0,7.1,0
TXN0005026,2024-01-18 10:50:00,28.65,online,True,CA,12,3,1752,865,0,2.1,0
TXN0008260,2024-01-29 16:20:00,5.13,retail,True,US,17,0,3934,203,3,20.6,0
TXN0004731,2024-01-17 10:15:00,23.33,retail,True,US,11,2,2595,1776,0,12.9,0
TXN0007548,2024-01-27 05:00:00,82.2,restaurant,True,US,6,5,2746,198,2,24.1,0
TXN0008134,2024-01-29 05:50:00,71.79,retail,False,US,5,0,3393,1531,3,37.0,0
TXN0001606,2024-01-06 13:50:00,60.93,travel,False,US,15,5,1651,1251,0,4.4,0
TXN0004773,2024-01-17 13:45:00,72.58,travel,True,US,14,2,2661,1781,2,1.7,0
TXN0008109,2024-01-29 03:45:00,12.31,restaurant,True,GB,3,0,2736,329,3,14.0,0
TXN0006951,2024-01-25 03:15:00,305.22,restaurant,True,CA,5,3,3635,296,4,53.0,0
TXN0006004,2024-01-21 20:20:00,0.92,retail,True,US,20,6,2758,138,1,3.8,0
TXN0007728,2024-01-27 20:00:00,72.16,grocery,True,US,21,5,1262,1796,2,10.1,0
TXN0003541,2024-01-13 07:05:00,50.52,grocery,True,US,9,5,1639,1360,3,15.6,0
TXN0000388,2024-01-02 08:20:00,46.13,gas,False,US,9,1,2796,639,4,28.1,0
TXN0001794,2024-01-07 05:30:00,3.59,restaurant,False,US,5,6,4898,859,2,20.4,0
TXN0008731,2024-01-31 07:35:00,32.22,online,True,US,8,2,3205,1111,3,13.7,0
TXN0004919,2024-01-18 01:55:00,106.42,retail,False,US,3,3,4342,286,1,3.8,0
TXN0005537,2024-01-20 05:25:00,2.34,gas,True,CA,6,5,4630,1631,0,8.6,0
TXN0003872,2024-01-14 10:40:00,18.39,restaurant,False,US,12,6,2319,391,0,6.9,0
TXN0008868,2024-01-31 19:00:00,17.72,gas,True,US,21,2,2495,145,3,1.7,0
TXN0002254,2024-01-08 19:50:00,114.5,restaurant,True,US,21,0,3579,743,2,9.7,0
TXN0003412,2024-01-12 20:20:00,38.68,online,True,US,22,4,1753,507,5,3.3,0
TXN0005459,2024-01-19 22:55:00,97.42,retail,True,MX,23,4,1759,1825,2,2.7,0
TXN0004955,2024-01-18 04:55:00,394.66,grocery,False,US,5,3,2008,1174,1,4.8,0
TXN0007396,2024-01-26 16:20:00,65.82,retail,True,GB,17,4,2628,1853,7,1.2,0
TXN0005414,2024-01-19 19:10:00,169.54,grocery,True,US,20,4,4809,851,0,1.1,0
TXN0007399,2024-01-26 16:35:00,33.83,restaurant,False,CA,17,4,4066,1896,2,1.3,0
TXN0007414,2024-01-26 17:50:00,4.05,grocery,False,US,18,4,4989,350,2,6.2,0
TXN0009100,2024-02-01 14:20:00,189.86,restaurant,False,CA,14,3,4390,1485,2,11.4,0
TXN0004851,2024-01-17 20:15:00,26.01,restaurant,True,US,21,2,3139,397,0,1.1,0
TXN0002025,2024-01-08 00:45:00,5.66,gas,True,MX,0,0,1596,230,0,8.1,0
TXN0002615,2024-01-10 01:55:00,14.66,retail,True,US,3,2,1462,799,2,8.8,0
TXN0007388,2024-01-26 15:40:00,6.16,retail,False,CA,16,4,2583,869,1,34.1,0
TXN0002926,2024-01-11 03:50:00,86.56,restaurant,True,US,4,3,2000,184,1,16.5,0
TXN0001121,2024-01-04 21:25:00,33.24,grocery,False,US,21,3,4234,927,2,3.3,0
TXN0002910,2024-01-11 02:30:00,18.5,restaurant,True,US,4,3,3561,1834,0,7.5,0
TXN0008146,2024-01-29 06:50:00,31.6,retail,False,US,8,0,4335,1846,0,2.8,0
TXN0007383,2024-01-26 15:15:00,19.68,online,True,US,17,4,3904,502,3,15.2,0
TXN0003482,2024-01-13 02:10:00,106.67,restaurant,False,US,3,5,3788,120,1,10.9,0
TXN0000795,2024-01-03 18:15:00,28.58,restaurant,True,US,19,2,2356,830,1,3.7,0
TXN0001575,2024-01-06 11:15:00,7.28,retail,True,US,12,5,1652,1274,1,16.2,0
TXN0006176,2024-01-22 10:40:00,13.18,restaurant,True,US,11,0,1412,120,2,1.9,0
TXN0006266,2024-01-22 18:10:00,55.4,restaurant,True,MX,20,0,3267,1539,3,4.5,0
TXN0002458,2024-01-09 12:50:00,3.63,online,False,US,13,1,2235,111,0,1.9,0
TXN0003312,2024-01-12 12:00:00,26.87,retail,True,US,14,4,1988,298,0,1.5,0
TXN0001253,2024-01-05 08:25:00,47.58,restaurant,False,US,9,4,3484,1404,1,7.5,0
TXN0006834,2024-01-24 17:30:00,53.49,restaurant,True,GB,18,2,3120,124,2,0.8,0
TXN0008794,2024-01-31 12:50:00,40.42,travel,True,US,14,2,1859,1043,1,22.3,0
TXN0003837,2024-01-14 07:45:00,28.06,grocery,True,US,7,6,4328,1482,1,16.9,0
TXN0004398,2024-01-16 06:30:00,9.81,gas,True,US,8,1,3158,992,1,5.3,0
TXN0003595,2024-01-13 11:35:00,659.37,retail,True,MX,11,5,3329,394,4,2.3,0
TXN0006621,2024-01-23 23:45:00,8.96,retail,False,US,1,1,3129,1914,6,0.5,0
TXN0008382,2024-01-30 02:30:00,190.19,retail,True,US,2,1,1088,1449,1,36.3,0
TXN0002124,2024-01-08 09:00:00,32.02,restaurant,False,US,11,0,4742,1157,1,23.4,0
TXN0003238,2024-01-12 05:50:00,98.59,retail,True,US,5,4,1258,1721,3,0.6,0
TXN0005403,2024-01-19 18:15:00,33.31,online,True,US,19,4,2096,1181,2,6.3,0
TXN0005998,2024-01-21 19:50:00,42.26,grocery,True,US,20,6,2847,1141,0,13.6,0
TXN0005938,2024-01-21 14:50:00,44.45,restaurant,False,US,15,6,2261,438,1,28.1,0
TXN0002045,2024-01-08 02:25:00,10.04,grocery,False,US,3,0,4826,455,2,5.3,0
TXN0001578,2024-01-06 11:30:00,2.32,travel,False,US,11,5,3817,1374,3,8.8,0
TXN0000014,2024-01-01 01:10:00,58.03,grocery,True,US,3,0,3830,1292,3,23.4,0
TXN0002673,2024-01-10 06:45:00,59.28,grocery,True,US,6,2,4578,393,1,31.9,0
TXN0007016,2024-01-25 08:40:00,195.08,online,True,US,8,3,4675,1984,3,11.5,0
TXN0008720,2024-01-31 06:40:00,5.48,restaurant,True,US,8,2,2467,1812,2,16.5,0
TXN0008849,2024-01-31 17:25:00,193.39,restaurant,True,US,19,2,2635,1130,0,0.5,0
TXN0004812,2024-01-17 17:00:00,32.43,retail,True,US,17,2,3678,1947,1,0.3,0
TXN0001084,2024-01-04 18:20:00,37.81,gas,True,US,19,3,1874,374,2,8.7,0
TXN0004983,2024-01-18 07:15:00,323.97,gas,True,US,8,3,1503,1278,1,6.7,0
TXN0007155,2024-01-25 20:15:00,91.89,gas,True,GB,20,3,3942,596,4,10.0,0
TXN0002884,2024-01-11 00:20:00,33.04,online,True,US,2,3,4350,165,4,9.5,0
TXN0000333,2024-01-02 03:45:00,9.81,grocery,True,CA,4,1,3045,1167,3,2.6,0
TXN0007204,2024-01-26 00:20:00,17.65,gas,True,US,2,4,1409,389,1,5.8,0
TXN0004367,2024-01-16 03:55:00,26.71,restaurant,True,US,4,1,1479,1961,2,17.6,0
TXN0003079,2024-01-11 16:35:00,116.47,grocery,True,CA,17,3,3332,590,1,3.4,0
TXN0007203,2024-01-26 00:15:00,36.17,travel,True,US,1,4,4112,268,0,9.4,0
TXN0009909,2024-01-09 14:30:00,1047.86,online,True,CN,3,6,4893,821,0,3650.3,1
TXN0008864,2024-01-31 18:40:00,386.41,grocery,True,GB,18,2,4925,1397,0,0.1,0
TXN0000263,2024-01-01 21:55:00,17.01,online,True,US,23,0,4851,298,4,22.4,0
TXN0004337,2024-01-16 01:25:00,18.82,grocery,True,US,1,1,3581,741,0,24.1,0
TXN0008895,2024-01-31 21:15:00,151.9,restaurant,True,US,22,2,3655,986,1,3.5,0
TXN0008447,2024-01-30 07:55:00,79.34,retail,True,US,7,1,2174,1551,1,12.0,0
TXN0005903,2024-01-21 11:55:00,38.96,restaurant,True,US,11,6,2709,1567,3,21.3,0
TXN0001498,2024-01-06 04:50:00,77.82,retail,True,US,6,5,1087,1694,0,15.8,0
TXN0004190,2024-01-15 13:10:00,110.37,grocery,True,MX,13,0,2606,1650,2,17.1,0
TXN0007485,2024-01-26 23:45:00,49.7,online,False,US,0,4,3450,1002,0,26.5,0
TXN0009643,2024-01-04 01:30:00,550.26,grocery,False,BR,23,2,1375,155,19,2430.1,1
TXN0008310,2024-01-29 20:30:00,7.01,online,True,US,21,0,1473,1718,0,2.0,0
TXN0007590,2024-01-27 08:30:00,10.5,online,True,US,8,5,4694,390,0,39.8,0
TXN0000500,2024-01-02 17:40:00,170.14,retail,True,US,19,1,2069,138,1,3.5,0
TXN0009155,2024-02-01 18:55:00,42.14,restaurant,True,US,18,3,2373,1402,0,12.3,0
TXN0009414,2024-02-02 16:30:00,382.97,online,True,GB,17,4,2846,309,2,2.7,0
TXN0003095,2024-01-11 17:55:00,8.49,gas,True,CA,17,3,4666,463,2,0.8,0
TXN0004631,2024-01-17 01:55:00,5.06,online,True,US,1,2,3908,963,3,3.9,0
TXN0000367,2024-01-02 06:35:00,12.35,retail,True,GB,6,1,3597,656,0,25.5,0
TXN0004058,2024-01-15 02:10:00,67.12,travel,True,US,4,0,1106,424,4,38.2,0
TXN0008174,2024-01-29 09:10:00,59.28,grocery,True,US,10,0,1273,1078,1,24.9,0
TXN0004630,2024-01-17 01:50:00,4.01,grocery,True,US,2,2,1722,609,0,9.3,0
TXN0006070,2024-01-22 01:50:00,9.02,grocery,True,US,3,0,4180,556,0,8.7,0
TXN0002664,2024-01-10 06:00:00,19.94,restaurant,True,US,6,2,3048,769,3,2.9,0
TXN0001026,2024-01-04 13:30:00,2.42,grocery,True,GB,15,3,2850,1396,0,19.1,0
TXN0005908,2024-01-21 12:20:00,78.25,restaurant,False,US,12,6,1912,689,1,2.6,0
TXN0005050,2024-01-18 12:50:00,54.76,gas,True,US,12,3,1627,1561,1,22.2,0
TXN0006328,2024-01-22 23:20:00,111.99,restaurant,True,US,1,0,1237,1078,0,10.5,0
TXN0009733,2024-01-05 22:30:00,1121.64,retail,False,CN,3,5,1842,1759,0,663.2,1
TXN0001691,2024-01-06 20:55:00,5.02,online,True,US,22,5,3001,1467,0,2.4,0
TXN0000673,2024-01-03 08:05:00,6.82,grocery,True,GB,8,2,1466,891,2,3.3,0
TXN0005572,2024-01-20 08:20:00,5.07,grocery,True,US,8,5,4589,376,2,3.6,0
TXN0005766,2024-01-21 00:30:00,18.46,online,True,US,2,6,3769,175,2,10.9,0
TXN0005156,2024-01-18 21:40:00,15.23,retail,True,US,23,3,3082,545,3,25.5,0
TXN0000733,2024-01-03 13:05:00,26.44,restaurant,True,US,15,2,3102,860,3,8.2,0
TXN0003526,2024-01-13 05:50:00,52.54,grocery,True,US,5,5,3672,714,2,3.1,0
TXN0000568,2024-01-02 23:20:00,63.95,retail,True,US,0,1,3588,1519,2,1.2,0
TXN0009187,2024-02-01 21:35:00,15.68,grocery,True,MX,23,3,2405,312,0,1.9,0
TXN0002922,2024-01-11 03:30:00,7.19,online,True,US,4,3,2674,1349,4,15.7,0
TXN0007911,2024-01-28 11:15:00,24.19,travel,True,US,13,6,2277,1747,4,7.2,0
TXN0001558,2024-01-06 09:50:00,87.44,retail,True,US,9,5,2669,772,0,5.7,0
TXN0000101,2024-01-01 08:25:00,157.44,gas,False,GB,10,0,3887,339,0,7.1,0
TXN0003007,2024-01-11 10:35:00,118.2,online,False,US,12,3,1343,673,1,0.6,0
TXN0007201,2024-01-26 00:05:00,80.38,retail,True,US,2,4,3997,1208,1,3.9,0
TXN0000303,2024-01-02 01:15:00,22.33,online,True,CA,1,1,2056,550,1,15.9,0
TXN0000076,2024-01-01 06:20:00,19.83,restaurant,False,MX,8,0,1007,1679,4,7.8,0
TXN0006754,2024-01-24 10:50:00,30.67,restaurant,True,US,11,2,3000,1747,0,6.1,0
TXN0008629,2024-01-30 23:05:00,177.78,restaurant,True,US,23,1,2795,426,1,22.0,0
TXN0001208,2024-01-05 04:40:00,511.81,retail,False,US,4,4,3942,683,3,13.4,0
TXN0007742,2024-01-27 21:10:00,2.84,restaurant,True,US,21,5,1102,345,1,14.9,0
TXN0008214,2024-01-29 12:30:00,7.05,retail,True,GB,13,0,2664,325,1,3.3,0
TXN0008944,2024-02-01 01:20:00,11.65,online,True,US,1,3,1112,798,0,7.9,0
TXN0008413,2024-01-30 05:05:00,11.05,gas,True,US,6,1,4627,1868,2,25.4,0
TXN0001775,2024-01-07 03:55:00,47.29,restaurant,False,US,4,6,1416,1502,2,9.3,0
TXN0003473,2024-01-13 01:25:00,64.1,online,True,US,2,5,2688,1945,2,15.5,0
TXN0000483,2024-01-02 16:15:00,66.48,restaurant,True,GB,17,1,4026,1768,1,12.9,0
TXN0002189,2024-01-08 14:25:00,63.99,online,False,US,14,0,1818,1588,3,28.2,0
TXN0000346,2024-01-02 04:50:00,16.29,grocery,False,US,4,1,1748,1687,0,22.9,0
TXN0005481,2024-01-20 00:45:00,17.47,grocery,False,US,2,5,1784,1460,2,1.0,0
TXN0008361,2024-01-30 00:45:00,23.15,travel,False,US,0,1,2283,381,2,0.6,0
TXN0001472,2024-01-06 02:40:00,32.59,retail,True,GB,2,5,1378,1171,2,14.4,0
TXN0005100,2024-01-18 17:00:00,11.55,online,True,US,19,3,2208,1678,2,13.6,0
TXN0006765,2024-01-24 11:45:00,15.5,restaurant,True,US,12,2,1013,817,2,5.4,0
TXN0008706,2024-01-31 05:30:00,25.55,restaurant,True,US,6,2,3395,371,2,19.9,0
TXN0004929,2024-01-18 02:45:00,117.68,restaurant,False,US,2,3,1089,818,4,5.7,0
TXN0006329,2024-01-22 23:25:00,44.15,travel,True,US,23,0,4289,460,2,2.0,0
TXN0002609,2024-01-10 01:25:00,6.71,retail,True,US,3,2,1003,1763,2,10.2,0
TXN0000003,2024-01-01 00:15:00,102.38,grocery,True,US,1,0,3331,678,3,3.5,0
TXN0002213,2024-01-08 16:25:00,279.77,online,True,US,18,0,2510,1872,1,1.4,0
TXN0004827,2024-01-17 18:15:00,24.66,gas,True,US,19,2,4768,1619,2,3.0,0
TXN0000856,2024-01-03 23:20:00,49.6,grocery,True,US,0,2,4261,287,3,1.5,0
TXN0006977,2024-01-25 05:25:00,62.72,gas,False,US,6,3,4108,595,1,5.7,0
TXN0005885,2024-01-21 10:25:00,213.64,grocery,True,US,11,6,4223,1763,2,10.1,0
TXN0000624,2024-01-03 04:00:00,58.29,restaurant,True,US,4,2,4068,1567,2,1.8,0
TXN0000290,2024-01-02 00:10:00,24.47,grocery,False,US,1,1,2368,1888,1,2.4,0
TXN0002018,2024-01-08 00:10:00,66.57,restaurant,True,US,0,0,4647,697,0,7.9,0
TXN0000668,2024-01-03 07:40:00,17.69,online,False,MX,9,2,2911,1695,0,4.9,0
TXN0008921,2024-01-31 23:25:00,69.11,retail,True,CA,1,2,4954,1613,2,3.1,0
TXN0008264,2024-01-29 16:40:00,34.56,gas,True,CA,17,0,1953,1856,2,10.3,0
TXN0009696,2024-01-05 04:00:00,1116.52,travel,False,BR,1,4,3237,782,1,2427.4,1
TXN0001631,2024-01-06 15:55:00,12.22,restaurant,True,US,16,5,1502,1600,1,3.7,0
TXN0005170,2024-01-18 22:50:00,79.18,online,False,GB,23,3,2873,1266,1,9.5,0
TXN0007205,2024-01-26 00:25:00,12.45,grocery,True,US,0,4,4179,1295,2,2.3,0
TXN0002522,2024-01-09 18:10:00,25.62,restaurant,False,MX,18,1,3603,328,0,0.0,0
TXN0002215,2024-01-08 16:35:00,33.67,gas,True,US,17,0,1690,1938,2,12.0,0
TXN0006968,2024-01-25 04:40:00,588.07,retail,False,US,4,3,3707,278,0,22.2,0
TXN0006496,2024-01-23 13:20:00,31.54,restaurant,False,US,15,1,2034,539,0,12.4,0
TXN0006213,2024-01-22 13:45:00,42.54,online,True,MX,13,0,1038,294,2,6.0,0
TXN0007032,2024-01-25 10:00:00,36.39,restaurant,True,CA,10,3,4242,1147,0,0.5,0
TXN0007420,2024-01-26 18:20:00,42.83,grocery,True,US,19,4,1877,1350,4,2.7,0
TXN0001107,2024-01-04 20:15:00,12.76,retail,True,US,20,3,4515,727,0,0.7,0
TXN0000450,2024-01-02 13:30:00,28.29,grocery,True,US,14,1,3465,899,3,2.0,0
TXN0006289,2024-01-22 20:05:00,11.83,retail,True,US,20,0,4368,664,1,0.4,0
TXN0009966,2024-01-10 19:00:00,691.74,online,True,CN,1,6,2801,221,9,3213.9,1
TXN0000135,2024-01-01 11:15:00,9.79,restaurant,False,US,12,0,3176,215,0,4.4,0
TXN0001785,2024-01-07 04:45:00,141.95,online,True,US,6,6,1980,1374,1,3.6,0
TXN0003404,2024-01-12 19:40:00,5.37,retail,True,US,21,4,3875,1624,1,14.9,0
TXN0002906,2024-01-11 02:10:00,130.47,retail,False,CA,4,3,2422,1108,2,1.5,0
TXN0008304,2024-01-29 20:00:00,6.19,grocery,False,US,21,0,3085,341,4,3.6,0
TXN0007492,2024-01-27 00:20:00,7.29,restaurant,True,US,1,5,3262,1771,0,2.3,0
TXN0006100,2024-01-22 04:20:00,22.43,retail,True,US,4,0,4235,475,0,1.9,0
TXN0004504,2024-01-16 15:20:00,14.28,gas,True,CA,15,1,1556,634,1,1.6,0
TXN0005053,2024-01-18 13:05:00,13.78,retail,False,US,15,3,2277,684,3,8.3,0
TXN0005205,2024-01-19 01:45:00,24.98,restaurant,False,US,3,4,2824,1388,1,2.2,0
TXN0004080,2024-01-15 04:00:00,125.11,restaurant,True,US,6,0,4055,1733,0,3.1,0
TXN0006918,2024-01-25 00:30:00,22.21,gas,True,MX,1,3,2864,1391,2,4.9,0
TXN0006802,2024-01-24 14:50:00,28.57,restaurant,True,US,14,2,4609,568,2,3.0,0
TXN0005206,2024-01-19 01:50:00,5.68,restaurant,False,US,1,4,3825,1802,2,6.7,0
TXN0000532,2024-01-02 20:20:00,19.33,gas,True,US,22,1,2494,155,1,2.0,0
TXN0004830,2024-01-17 18:30:00,6.83,online,True,US,18,2,3118,913,2,14.6,0
TXN0004038,2024-01-15 00:30:00,14.41,restaurant,True,US,1,0,1834,1625,1,3.3,0
TXN0004084,2024-01-15 04:20:00,113.46,gas,True,US,5,0,3298,1146,2,13.6,0
TXN0003204,2024-01-12 03:00:00,55.41,grocery,False,US,5,4,3738,156,2,16.3,0
TXN0007110,2024-01-25 16:30:00,10.19,online,False,US,16,3,4097,147,2,14.3,0
TXN0000330,2024-01-02 03:30:00,203.05,restaurant,True,GB,5,1,3797,257,1,2.9,0
TXN0004957,2024-01-18 05:05:00,2.59,online,False,CA,7,3,1511,1636,3,26.4,0
TXN0003033,2024-01-11 12:45:00,50.83,grocery,True,US,14,3,3410,323,3,13.4,0
TXN0007684,2024-01-27 16:20:00,13.53,gas,True,US,18,5,4351,1723,0,0.1,0
TXN0001597,2024-01-06 13:05:00,44.09,gas,True,US,13,5,4987,1908,1,15.9,0
TXN0009919,2024-01-09 19:30:00,1300.85,travel,False,NG,1,4,2454,892,1,1579.0,1
TXN0003597,2024-01-13 11:45:00,16.69,grocery,True,US,13,5,2778,960,3,17.5,0
TXN0009038,2024-02-01 09:10:00,10.08,grocery,False,US,11,3,1490,192,2,4.0,0
TXN0008001,2024-01-28 18:45:00,146.0,gas,True,CA,18,6,2575,649,3,10.3,0
TXN0000590,2024-01-03 01:10:00,7.64,travel,True,US,3,2,3982,415,1,14.3,0
TXN0000647,2024-01-03 05:55:00,4.15,grocery,True,US,6,2,1736,553,3,6.1,0
TXN0009102,2024-02-01 14:30:00,13.3,restaurant,True,US,16,3,2197,664,2,2.6,0
TXN0008015,2024-01-28 19:55:00,132.38,restaurant,True,CA,19,6,4769,354,0,17.7,0
TXN0003771,2024-01-14 02:15:00,6.6,retail,False,US,3,6,1403,1035,1,19.6,0
TXN0009039,2024-02-01 09:15:00,16.82,retail,True,US,10,3,2523,1438,4,1.2,0
TXN0005082,2024-01-18 15:30:00,37.32,retail,True,US,15,3,4755,1518,1,2.5,0
TXN0007882,2024-01-28 08:50:00,35.63,restaurant,True,US,9,6,3762,821,3,6.0,0
TXN0009362,2024-02-02 12:10:00,1153.91,gas,True,US,13,4,1626,1545,2,19.1,0
TXN0004210,2024-01-15 14:50:00,34.5,restaurant,True,CA,16,0,2916,189,1,1.0,0
TXN0008834,2024-01-31 16:10:00,8.26,grocery,True,US,16,2,2455,448,3,1.4,0
TXN0008699,2024-01-31 04:55:00,6.44,retail,False,US,6,2,4716,1221,1,1.1,0
TXN0001795,2024-01-07 05:35:00,22.4,grocery,True,US,5,6,2280,1952,1,10.2,0
TXN0002586,2024-01-09 23:30:00,36.57,gas,True,CA,0,1,3742,401,1,1.2,0
TXN0008355,2024-01-30 00:15:00,1.89,grocery,True,US,1,1,1278,1822,1,2.3,0
TXN0002316,2024-01-09 01:00:00,23.43,restaurant,True,US,3,1,4515,1611,3,6.6,0
TXN0004185,2024-01-15 12:45:00,52.52,restaurant,True,US,13,0,4919,1094,2,4.9,0
TXN0008827,2024-01-31 15:35:00,76.66,retail,True,US,17,2,4559,354,2,2.3,0
TXN0007072,2024-01-25 13:20:00,21.35,restaurant,True,US,13,3,1763,1573,2,10.4,0
TXN0005234,2024-01-19 04:10:00,15.62,gas,True,CA,5,4,4990,516,4,0.5,0
TXN0008743,2024-01-31 08:35:00,6.95,gas,True,US,9,2,4006,1734,0,27.0,0
TXN0008670,2024-01-31 02:30:00,81.52,online,True,US,4,2,3871,1854,1,1.9,0
TXN0004768,2024-01-17 13:20:00,5.49,retail,True,US,13,2,1401,1190,1,13.7,0
TXN0009972,2024-01-10 22:00:00,663.3,gas,False,NG,23,6,3678,415,8,2900.8,1
TXN0007144,2024-01-25 19:20:00,25.71,restaurant,True,MX,19,3,4300,229,1,21.8,0
TXN0002913,2024-01-11 02:45:00,2.27,grocery,False,US,4,3,1415,1934,5,14.6,0
